Gmt time,Open,High,Low,Close,Volume
11.03.2018 21:00:00.000,279.187,279.898,278.067,278.508,79.16449999999999
12.03.2018 21:00:00.000,279.858,280.388,276.028,276.727,110.4629
13.03.2018 21:00:00.000,277.797,278.008,274.667,275.265,93.95729999999999
14.03.2018 21:00:00.000,275.848,276.588,274.427,275.055,38.9344
15.03.2018 21:00:00.000,274.438,275.368,274.147,274.267,25.7287
16.03.2018 21:00:00.000,274.267,274.267,274.267,274.267,0
17.03.2018 21:00:00.000,274.267,274.267,274.267,274.267,0
18.03.2018 21:00:00.000,273.327,273.348,268.618,270.497,70.9957
19.03.2018 21:00:00.000,270.928,271.658,270.168,270.937,38.9158
20.03.2018 21:00:00.000,270.848,273.208,270.187,270.417,41.9533
21.03.2018 21:00:00.000,267.878,268.858,263.358,263.682,79.26010000000001
22.03.2018 21:00:00.000,264.137,265.008,257.827,258.097,166.9148
23.03.2018 21:00:00.000,258.097,258.097,258.097,258.097,0
24.03.2018 21:00:00.000,258.097,258.097,258.097,258.097,0
25.03.2018 21:00:00.000,262.148,265.418,259.398,265.137,82.6733
26.03.2018 21:00:00.000,266.167,266.758,258.848,260.517,75.5915
27.03.2018 21:00:00.000,260.737,262.627,258.577,259.817,109.4489
28.03.2018 21:00:00.000,261.107,265.257,260.267,263.517,53.9086
29.03.2018 21:00:00.000,263.517,263.517,263.517,263.517,0
30.03.2018 21:00:00.000,263.517,263.517,263.517,263.517,0
31.03.2018 21:00:00.000,263.517,263.517,263.517,263.517,0
01.04.2018 21:00:00.000,262.547,263.118,254.668,257.498,192.394
02.04.2018 21:00:00.000,258.898,261.297,256.817,260.827,158.3252
03.04.2018 21:00:00.000,256.727,264.348,256.597,263.737,61.7624
04.04.2018 21:00:00.000,265.518,266.628,264.317,265.647,46.10060000000001
05.04.2018 21:00:00.000,263.378,265.090,257.997,259.777,171.6569
06.04.2018 21:00:00.000,259.777,259.777,259.777,259.777,0
07.04.2018 21:00:00.000,259.777,259.777,259.777,259.777,0
08.04.2018 21:00:00.000,261.368,264.828,260.537,260.817,71.3288
09.04.2018 21:00:00.000,264.258,266.028,262.977,265.147,62.650099999999995
10.04.2018 21:00:00.000,263.447,265.627,263.377,263.727,63.3858
11.04.2018 21:00:00.000,265.248,266.988,265.048,265.977,42.6739
12.04.2018 21:00:00.000,267.377,267.518,264.007,265.155,118.88980000000001
13.04.2018 21:00:00.000,265.155,265.155,265.155,265.155,0
14.04.2018 21:00:00.000,265.155,265.155,265.155,265.155,0
15.04.2018 21:00:00.000,266.987,268.177,266.067,267.305,91.9196
16.04.2018 21:00:00.000,269.328,270.858,268.738,270.138,70.9448
17.04.2018 21:00:00.000,270.698,271.278,269.867,270.348,102.60390000000001
18.04.2018 21:00:00.000,269.637,269.858,267.717,268.868,120.496
19.04.2018 21:00:00.000,268.808,269.028,265.607,266.567,132.66989999999998
20.04.2018 21:00:00.000,266.567,266.567,266.567,266.567,0
21.04.2018 21:00:00.000,266.567,266.567,266.567,266.567,0
22.04.2018 21:00:00.000,267.258,267.858,265.347,266.568,145.56220000000002
23.04.2018 21:00:00.000,267.698,267.958,261.267,262.928,198.2297
24.04.2018 21:00:00.000,262.897,264.108,260.837,263.487,261.7472
25.04.2018 21:00:00.000,264.807,267.228,264.267,266.288,220.2467
26.04.2018 21:00:00.000,266.977,267.318,265.477,266.568,251.3248
27.04.2018 21:00:00.000,266.568,266.568,266.568,266.568,0
28.04.2018 21:00:00.000,266.568,266.568,266.568,266.568,0
29.04.2018 21:00:00.000,267.227,267.868,264.457,264.457,190.7036
30.04.2018 21:00:00.000,263.887,265.078,262.097,264.998,138.0639
01.05.2018 21:00:00.000,264.718,265.657,262.757,263.177,134.58820000000003
02.05.2018 21:00:00.000,262.237,263.338,259.048,262.595,160.0679
03.05.2018 21:00:00.000,261.457,266.768,261.128,266.038,112.20800000000001
04.05.2018 21:00:00.000,266.038,266.038,266.038,266.038,0
05.05.2018 21:00:00.000,266.038,266.038,266.038,266.038,0
06.05.2018 21:00:00.000,266.857,267.998,266.098,266.948,92.06269999999999
07.05.2018 21:00:00.000,266.457,267.298,265.137,266.867,222.5444
08.05.2018 21:00:00.000,267.647,269.848,267.087,269.457,98.38170000000001
09.05.2018 21:00:00.000,270.298,272.368,270.217,272.027,89.65129999999999
10.05.2018 21:00:00.000,272.098,273.128,271.568,272.608,83.5905
11.05.2018 21:00:00.000,272.608,272.608,272.608,272.608,0
12.05.2018 21:00:00.000,272.608,272.608,272.608,272.608,0
13.05.2018 21:00:00.000,273.307,274.047,272.347,272.887,83.8508
14.05.2018 21:00:00.000,271.548,271.587,270.027,270.997,110.1213
15.05.2018 21:00:00.000,271.087,272.738,271.087,272.147,84.3681
16.05.2018 21:00:00.000,271.907,273.208,271.127,272.018,86.3863
17.05.2018 21:00:00.000,271.617,272.008,270.917,271.338,84.8719
18.05.2018 21:00:00.000,271.338,271.338,271.338,271.338,0
19.05.2018 21:00:00.000,271.338,271.338,271.338,271.338,0
20.05.2018 21:00:00.000,272.957,273.958,272.587,273.338,77.8616
21.05.2018 21:00:00.000,273.918,274.228,272.227,272.528,76.884
22.05.2018 21:00:00.000,271.147,273.368,270.977,273.327,93.8374
23.05.2018 21:00:00.000,272.887,273.208,270.757,272.818,99.3636
24.05.2018 21:00:00.000,272.157,272.848,271.557,272.208,80.1912
25.05.2018 21:00:00.000,272.208,272.208,272.208,272.208,0
26.05.2018 21:00:00.000,272.208,272.208,272.208,272.208,0
27.05.2018 21:00:00.000,272.208,272.208,272.208,272.208,0
28.05.2018 21:00:00.000,270.287,271.148,267.748,269.077,127.7772
29.05.2018 21:00:00.000,270.507,273.088,270.408,272.537,88.00110000000001
30.05.2018 21:00:00.000,271.967,272.467,270.238,270.807,110.5394
31.05.2018 21:00:00.000,272.368,273.918,272.308,273.627,80.8694
01.06.2018 21:00:00.000,273.627,273.627,273.627,273.627,0
02.06.2018 21:00:00.000,273.627,273.627,273.627,273.627,0
03.06.2018 21:00:00.000,274.477,275.167,274.247,274.888,144.8878
04.06.2018 21:00:00.000,274.998,275.498,274.157,275.168,388.9510000000001
05.06.2018 21:00:00.000,275.787,277.438,275.067,277.388,391.30319999999995
06.06.2018 21:00:00.000,277.937,278.248,276.317,277.257,484.8892000000001
07.06.2018 21:00:00.000,276.798,278.218,276.647,278.108,395.95869999999996
08.06.2018 21:00:00.000,278.108,278.108,278.108,278.108,0
09.06.2018 21:00:00.000,278.108,278.108,278.108,278.108,0
10.06.2018 21:00:00.000,278.387,279.358,278.287,278.438,236.9815
11.06.2018 21:00:00.000,279.017,279.308,278.177,278.968,341.1754
12.06.2018 21:00:00.000,279.168,279.448,277.777,277.857,380.51869999999997
13.06.2018 21:00:00.000,278.928,279.308,278.037,278.738,400.18510000000003
14.06.2018 21:00:00.000,276.578,277.478,275.328,277.127,432.41309999999993
15.06.2018 21:00:00.000,277.127,277.127,277.127,277.127,0
16.06.2018 21:00:00.000,277.127,277.127,277.127,277.127,0
17.06.2018 21:00:00.000,275.457,276.678,274.927,276.548,347.9759
18.06.2018 21:00:00.000,273.948,275.738,273.497,275.478,460.3411
19.06.2018 21:00:00.000,276.247,276.697,275.567,275.957,374.49890000000005
20.06.2018 21:00:00.000,275.928,275.937,273.667,274.158,476.2109
21.06.2018 21:00:00.000,275.637,275.748,274.467,274.607,379.68850000000003
22.06.2018 21:00:00.000,274.607,274.607,274.607,274.607,0
23.06.2018 21:00:00.000,274.607,274.607,274.607,274.607,0
24.06.2018 21:00:00.000,273.407,273.587,269.087,270.937,631.1758
25.06.2018 21:00:00.000,271.608,272.538,270.768,271.547,518.0667
26.06.2018 21:00:00.000,272.228,273.847,269.227,269.227,631.6299
27.06.2018 21:00:00.000,269.257,271.727,268.468,270.957,602.6072
28.06.2018 21:00:00.000,272.077,273.617,271.197,271.198,460.5868
29.06.2018 21:00:00.000,271.198,271.198,271.198,271.198,0
30.06.2018 21:00:00.000,271.198,271.198,271.198,271.198,0
01.07.2018 21:00:00.000,269.468,272.018,269.217,271.957,516.7097
02.07.2018 21:00:00.000,272.828,272.948,270.407,270.797,296.7541
03.07.2018 21:00:00.000,270.797,270.797,270.797,270.797,0
04.07.2018 21:00:00.000,272.147,273.157,270.947,273.028,482.8093
05.07.2018 21:00:00.000,273.117,275.818,272.698,275.327,421.50440000000003
06.07.2018 21:00:00.000,275.327,275.327,275.327,275.327,0
07.07.2018 21:00:00.000,275.327,275.327,275.327,275.327,0
08.07.2018 21:00:00.000,276.517,277.918,276.488,277.878,357.31549999999993
09.07.2018 21:00:00.000,278.388,278.988,278.058,278.808,401.68129999999996
10.07.2018 21:00:00.000,277.097,278.008,276.497,276.887,468.5989
11.07.2018 21:00:00.000,278.258,279.407,277.578,279.297,404.04699999999997
12.07.2018 21:00:00.000,279.158,279.908,278.637,279.588,149.3262
13.07.2018 21:00:00.000,279.588,279.588,279.588,279.588,0
14.07.2018 21:00:00.000,279.588,279.588,279.588,279.588,0
15.07.2018 21:00:00.000,279.617,279.788,278.827,279.317,75.19590000000001
16.07.2018 21:00:00.000,278.447,280.888,278.398,280.478,77.8372
17.07.2018 21:00:00.000,280.558,281.158,280.037,281.048,68.24949999999998
18.07.2018 21:00:00.000,280.277,280.718,279.447,279.887,84.129
19.07.2018 21:00:00.000,279.748,280.458,279.488,279.678,74.94200000000001
20.07.2018 21:00:00.000,279.678,279.678,279.678,279.678,0
21.07.2018 21:00:00.000,279.678,279.678,279.678,279.678,0
22.07.2018 21:00:00.000,279.418,280.358,279.047,280.217,70.8786
23.07.2018 21:00:00.000,281.707,282.537,280.617,281.537,91.14460000000001
24.07.2018 21:00:00.000,281.318,284.338,281.257,284.137,75.4292
25.07.2018 21:00:00.000,283.167,284.088,283.067,283.207,78.5557
26.07.2018 21:00:00.000,283.697,283.787,280.357,281.448,455.4271
27.07.2018 21:00:00.000,281.448,281.448,281.448,281.448,0
28.07.2018 21:00:00.000,281.448,281.448,281.448,281.448,0
29.07.2018 21:00:00.000,281.457,281.658,279.338,279.788,481.21720000000005
30.07.2018 21:00:00.000,280.787,281.998,280.357,281.157,457.50659999999993
31.07.2018 21:00:00.000,281.478,282.098,280.117,280.818,445.003
01.08.2018 21:00:00.000,279.377,282.558,279.137,282.367,230.93019999999999
02.08.2018 21:00:00.000,282.508,283.628,282.328,283.608,70.9282
03.08.2018 21:00:00.000,283.608,283.608,283.608,283.608,0
04.08.2018 21:00:00.000,283.608,283.608,283.608,283.608,0
05.08.2018 21:00:00.000,283.528,284.948,283.187,284.657,66.5394
06.08.2018 21:00:00.000,285.357,285.978,285.217,285.538,72.6354
07.08.2018 21:00:00.000,285.348,285.888,284.927,285.397,60.73060000000001
08.08.2018 21:00:00.000,285.497,285.948,284.907,285.068,60.4411
09.08.2018 21:00:00.000,283.417,284.038,282.347,283.207,80.6597
10.08.2018 21:00:00.000,283.207,283.207,283.207,283.207,0
11.08.2018 21:00:00.000,283.207,283.207,283.207,283.207,0
12.08.2018 21:00:00.000,283.448,284.138,281.757,282.018,86.40140000000001
13.08.2018 21:00:00.000,282.887,284.148,282.467,283.858,79.6902
14.08.2018 21:00:00.000,282.347,282.498,280.147,281.677,115.8662
15.08.2018 21:00:00.000,283.327,285.027,283.327,284.077,82.8639
16.08.2018 21:00:00.000,283.798,285.548,283.357,284.937,86.7727
17.08.2018 21:00:00.000,284.937,284.937,284.937,284.937,0
18.08.2018 21:00:00.000,284.937,284.937,284.937,284.937,0
19.08.2018 21:00:00.000,285.557,285.948,285.037,285.688,67.3415
20.08.2018 21:00:00.000,286.228,287.288,286.117,286.248,78.255
21.08.2018 21:00:00.000,285.848,286.738,285.558,286.197,70.38069999999999
22.08.2018 21:00:00.000,285.927,286.907,285.427,285.748,81.6275
23.08.2018 21:00:00.000,286.407,287.648,286.358,287.527,74.7895
24.08.2018 21:00:00.000,287.527,287.527,287.527,287.527,0
25.08.2018 21:00:00.000,287.527,287.527,287.527,287.527,0
26.08.2018 21:00:00.000,288.817,289.878,288.687,289.698,68.8435
27.08.2018 21:00:00.000,290.278,290.398,289.387,289.817,63.2034
28.08.2018 21:00:00.000,290.148,291.718,289.867,291.497,101.7971
29.08.2018 21:00:00.000,290.907,291.338,289.617,290.208,179.40219999999997
30.08.2018 21:00:00.000,289.807,290.788,289.277,290.207,169.4618
31.08.2018 21:00:00.000,290.207,290.207,290.207,290.207,0
01.09.2018 21:00:00.000,290.207,290.207,290.207,290.207,0
02.09.2018 21:00:00.000,290.207,290.207,290.207,290.207,0
03.09.2018 21:00:00.000,289.438,290.188,288.667,289.847,176.5641
04.09.2018 21:00:00.000,289.377,289.617,287.867,289.048,219.70739999999998
05.09.2018 21:00:00.000,289.137,289.468,286.987,288.197,241.70430000000002
06.09.2018 21:00:00.000,286.948,288.668,286.707,287.547,235.43739999999997
07.09.2018 21:00:00.000,287.547,287.547,287.547,287.547,0
08.09.2018 21:00:00.000,287.547,287.547,287.547,287.547,0
09.09.2018 21:00:00.000,288.717,289.017,287.858,288.077,183.8544
10.09.2018 21:00:00.000,287.357,289.528,286.977,289.098,176.1432
11.09.2018 21:00:00.000,289.017,289.758,288.217,289.137,215.5873
12.09.2018 21:00:00.000,290.288,291.017,289.977,290.808,184.48919999999998
13.09.2018 21:00:00.000,291.038,291.248,289.988,290.837,170.4396
14.09.2018 21:00:00.000,290.837,290.837,290.837,290.837,0
15.09.2018 21:00:00.000,290.837,290.837,290.837,290.837,0
16.09.2018 21:00:00.000,290.787,290.838,289.027,289.348,166.3342
17.09.2018 21:00:00.000,289.558,291.557,289.547,290.877,152.8708
18.09.2018 21:00:00.000,290.937,291.658,290.807,291.228,144.1513
19.09.2018 21:00:00.000,292.617,293.908,292.488,293.547,160.07750000000001
20.09.2018 21:00:00.000,293.077,293.198,291.797,292.017,149.0779
21.09.2018 21:00:00.000,292.017,292.017,292.017,292.017,0
22.09.2018 21:00:00.000,292.017,292.017,292.017,292.017,0
23.09.2018 21:00:00.000,291.307,291.478,290.358,291.088,162.3397
24.09.2018 21:00:00.000,291.507,291.618,290.477,290.717,152.2928
25.09.2018 21:00:00.000,290.877,292.218,289.458,289.777,148.9171
26.09.2018 21:00:00.000,290.418,291.887,290.087,290.647,155.0198
27.09.2018 21:00:00.000,289.958,291.250,289.927,290.608,151.598
28.09.2018 21:00:00.000,290.608,290.608,290.608,290.608,0
29.09.2018 21:00:00.000,290.608,290.608,290.608,290.608,0
30.09.2018 21:00:00.000,292.097,292.908,290.957,291.658,156.933
01.10.2018 21:00:00.000,291.538,292.337,291.127,291.547,145.3367
02.10.2018 21:00:00.000,292.677,293.187,291.308,291.747,151.6758
03.10.2018 21:00:00.000,291.167,291.218,287.657,289.437,228.16160000000002
04.10.2018 21:00:00.000,289.657,290.248,286.207,287.797,256.4704
05.10.2018 21:00:00.000,287.797,287.797,287.797,287.797,0
06.10.2018 21:00:00.000,287.797,287.797,287.797,287.797,0
07.10.2018 21:00:00.000,287.027,288.198,285.488,287.777,254.30669999999998
08.10.2018 21:00:00.000,287.378,288.838,286.757,287.427,241.79680000000002
09.10.2018 21:00:00.000,286.818,286.837,277.868,278.088,370.4242
10.10.2018 21:00:00.000,276.848,278.878,270.337,272.418,404.3051
11.10.2018 21:00:00.000,276.777,277.028,272.347,275.977,350.6083
12.10.2018 21:00:00.000,275.977,275.977,275.977,275.977,0
13.10.2018 21:00:00.000,275.977,275.977,275.977,275.977,0
14.10.2018 21:00:00.000,275.488,277.017,274.288,274.457,301.2172
15.10.2018 21:00:00.000,276.548,280.768,276.067,280.377,219.26089999999996
16.10.2018 21:00:00.000,280.398,281.128,277.568,280.358,301.9504
17.10.2018 21:00:00.000,279.357,280.048,274.947,276.307,356.6634
18.10.2018 21:00:00.000,277.107,279.277,275.457,276.197,324.7659
19.10.2018 21:00:00.000,276.197,276.197,276.197,276.197,0
20.10.2018 21:00:00.000,276.197,276.197,276.197,276.197,0
21.10.2018 21:00:00.000,276.957,277.328,274.387,275.048,280.02459999999996
22.10.2018 21:00:00.000,270.818,274.848,268.618,273.607,339.83610000000004
23.10.2018 21:00:00.000,273.287,273.748,264.667,265.097,365.0084
24.10.2018 21:00:00.000,267.328,271.797,266.207,270.188,328.27560000000005
25.10.2018 21:00:00.000,265.857,268.737,262.268,265.278,1111.8343
26.10.2018 21:00:00.000,265.278,265.278,265.278,265.278,0
27.10.2018 21:00:00.000,265.278,265.278,265.278,265.278,0
28.10.2018 21:00:00.000,268.768,270.228,259.847,263.758,1036.7104000000002
29.10.2018 21:00:00.000,263.578,268.097,263.087,267.837,1192.6957
30.10.2018 21:00:00.000,270.627,273.198,270.107,270.698,865.4665
31.10.2018 21:00:00.000,271.547,273.698,270.347,273.517,776.1610000000001
01.11.2018 21:00:00.000,274.727,275.208,269.578,271.758,344.71619999999996
02.11.2018 21:00:00.000,271.758,271.758,271.758,271.758,0
03.11.2018 21:00:00.000,271.758,271.758,271.758,271.758,0
04.11.2018 22:00:00.000,272.388,273.998,271.328,273.367,223.714
05.11.2018 22:00:00.000,273.297,275.278,273.237,275.088,204.6033
06.11.2018 22:00:00.000,277.538,281.078,277.057,280.857,220.3956
07.11.2018 22:00:00.000,280.087,281.198,279.197,280.417,220.025
08.11.2018 22:00:00.000,278.988,279.208,276.168,277.828,255.1333
09.11.2018 22:00:00.000,277.828,277.828,277.828,277.828,0
10.11.2018 22:00:00.000,277.828,277.828,277.828,277.828,0
11.11.2018 22:00:00.000,277.137,277.447,271.978,272.457,294.4509
12.11.2018 22:00:00.000,273.048,275.307,271.257,272.038,293.1463
13.11.2018 22:00:00.000,274.128,274.598,268.447,270.117,320.0858
14.11.2018 22:00:00.000,268.727,273.518,266.988,273.027,306.01439999999997
15.11.2018 22:00:00.000,271.738,274.708,271.198,273.658,244.8878
16.11.2018 22:00:00.000,273.658,273.658,273.658,273.658,0
17.11.2018 22:00:00.000,273.658,273.658,273.658,273.658,0
18.11.2018 22:00:00.000,273.018,273.347,268.058,269.057,323.0372
19.11.2018 22:00:00.000,265.328,266.978,263.138,264.217,354.196
20.11.2018 22:00:00.000,265.788,267.128,264.997,265.057,215.3429
21.11.2018 22:00:00.000,265.057,265.057,265.057,265.057,0
22.11.2018 22:00:00.000,263.128,264.808,263.078,263.358,120.4691
23.11.2018 22:00:00.000,263.358,263.358,263.358,263.358,0
24.11.2018 22:00:00.000,263.358,263.358,263.358,263.358,0
25.11.2018 22:00:00.000,265.737,267.528,265.328,267.448,182.9939
26.11.2018 22:00:00.000,266.298,268.348,265.667,268.337,223.5909
27.11.2018 22:00:00.000,269.578,274.528,268.517,274.488,235.51330000000002
28.11.2018 22:00:00.000,273.697,275.537,272.417,273.947,209.9867
29.11.2018 22:00:00.000,273.768,276.258,273.438,275.777,179.90849999999998
30.11.2018 22:00:00.000,275.777,275.777,275.777,275.777,0
01.12.2018 22:00:00.000,275.777,275.777,275.777,275.777,0
02.12.2018 22:00:00.000,280.247,280.377,277.487,279.237,217.809
03.12.2018 22:00:00.000,278.337,278.818,269.888,270.318,338.12210000000005
04.12.2018 22:00:00.000,270.318,270.318,270.318,270.318,0
05.12.2018 22:00:00.000,265.908,269.848,262.408,269.827,1058.4254
06.12.2018 22:00:00.000,269.407,271.198,262.617,263.627,1082.927
07.12.2018 22:00:00.000,263.627,263.627,263.627,263.627,0
08.12.2018 22:00:00.000,263.627,263.627,263.627,263.627,0
09.12.2018 22:00:00.000,263.377,265.147,258.608,264.088,417.98130000000003
10.12.2018 22:00:00.000,267.597,267.838,262.477,264.098,338.1531
11.12.2018 22:00:00.000,267.458,268.928,265.368,265.517,273.1927
12.12.2018 22:00:00.000,266.458,267.468,264.098,265.417,296.1086
13.12.2018 22:00:00.000,262.908,263.958,259.828,260.487,261.8016
14.12.2018 22:00:00.000,260.487,260.487,260.487,260.487,0
15.12.2018 22:00:00.000,260.487,260.487,260.487,260.487,0
16.12.2018 22:00:00.000,259.388,260.618,253.508,255.117,333.0057
17.12.2018 22:00:00.000,257.148,257.908,253.348,255.098,277.8153
18.12.2018 22:00:00.000,255.157,259.127,249.387,251.257,443.90840000000003
19.12.2018 22:00:00.000,249.817,251.597,244.648,247.218,512.7847
20.12.2018 22:00:00.000,246.678,249.657,239.978,240.738,488.0845
21.12.2018 22:00:00.000,240.738,240.738,240.738,240.738,0
22.12.2018 22:00:00.000,240.738,240.738,240.738,240.738,0
23.12.2018 22:00:00.000,239.037,240.278,234.347,234.467,286.0552
24.12.2018 22:00:00.000,234.467,234.467,234.467,234.467,0
25.12.2018 22:00:00.000,236.998,245.957,233.767,245.867,427.36809999999997
26.12.2018 22:00:00.000,242.547,248.078,238.938,248.078,470.458
27.12.2018 22:00:00.000,249.448,251.268,246.447,247.767,445.6488
28.12.2018 22:00:00.000,247.767,247.767,247.767,247.767,0
29.12.2018 22:00:00.000,247.767,247.767,247.767,247.767,0
30.12.2018 22:00:00.000,249.467,250.108,247.457,249.948,342.06640000000004
31.12.2018 22:00:00.000,249.948,249.948,249.948,249.948,0
01.01.2019 22:00:00.000,245.987,251.187,245.927,250.208,400.8991
02.01.2019 22:00:00.000,248.237,248.548,243.657,244.087,442.04760000000005
03.01.2019 22:00:00.000,247.558,253.087,247.148,252.437,397.5476
04.01.2019 22:00:00.000,252.437,252.437,252.437,252.437,0
05.01.2019 22:00:00.000,252.437,252.437,252.437,252.437,0
06.01.2019 22:00:00.000,252.738,255.908,251.687,254.267,342.6851
07.01.2019 22:00:00.000,256.778,257.288,253.988,256.728,334.6755
08.01.2019 22:00:00.000,257.497,258.898,256.178,257.857,330.73839999999996
09.01.2019 22:00:00.000,256.227,259.128,255.517,258.938,794.5644000000001
10.01.2019 22:00:00.000,257.638,258.958,257.007,258.897,857.7114
11.01.2019 22:00:00.000,258.897,258.897,258.897,258.897,0
12.01.2019 22:00:00.000,258.897,258.897,258.897,258.897,0
13.01.2019 22:00:00.000,256.848,258.277,256.397,257.438,460.3912
14.01.2019 22:00:00.000,257.757,260.678,257.757,260.348,285.10810000000004
15.01.2019 22:00:00.000,260.788,261.948,260.587,260.907,245.5634
16.01.2019 22:00:00.000,259.988,263.898,259.948,262.987,267.9761
17.01.2019 22:00:00.000,264.898,266.948,264.087,266.398,515.0043
18.01.2019 22:00:00.000,266.398,266.398,266.398,266.398,0
19.01.2019 22:00:00.000,266.398,266.398,266.398,266.398,0
20.01.2019 22:00:00.000,266.398,266.398,266.398,266.398,0
21.01.2019 22:00:00.000,264.797,265.018,261.087,262.798,399.2952
22.01.2019 22:00:00.000,264.007,264.738,260.648,263.258,327.4594
23.01.2019 22:00:00.000,263.197,264.168,262.068,263.568,335.84800000000007
24.01.2019 22:00:00.000,265.497,266.668,265.107,265.830,292.0997
25.01.2019 22:00:00.000,265.830,265.830,265.830,265.830,0
26.01.2019 22:00:00.000,265.830,265.830,265.830,265.830,0
27.01.2019 22:00:00.000,263.288,263.808,261.787,263.787,300.2062
28.01.2019 22:00:00.000,263.887,264.528,262.467,263.407,283.4284
29.01.2019 22:00:00.000,265.058,268.498,264.227,267.548,328.0291
30.01.2019 22:00:00.000,267.468,270.378,267.267,270.049,311.5568
31.01.2019 22:00:00.000,270.117,271.188,269.167,270.077,308.47950000000003
01.02.2019 22:00:00.000,270.077,270.077,270.077,270.077,0
02.02.2019 22:00:00.000,270.077,270.077,270.077,270.077,0
03.02.2019 22:00:00.000,270.087,271.988,269.338,271.977,223.7374
04.02.2019 22:00:00.000,272.417,273.417,271.877,273.178,280.6474
05.02.2019 22:00:00.000,272.777,273.308,271.912,272.717,270.1805
06.02.2019 22:00:00.000,270.907,271.528,268.287,270.198,382.9407
07.02.2019 22:00:00.000,268.708,270.488,267.817,270.478,335.3901
08.02.2019 22:00:00.000,270.478,270.478,270.478,270.478,0
09.02.2019 22:00:00.000,270.478,270.478,270.478,270.478,0
10.02.2019 22:00:00.000,271.158,271.468,270.017,270.672,295.7613
11.02.2019 22:00:00.000,272.378,274.498,272.327,274.087,303.0158
12.02.2019 22:00:00.000,275.017,275.908,274.547,274.968,295.6536
13.02.2019 22:00:00.000,273.738,275.628,272.867,274.357,332.215
14.02.2019 22:00:00.000,276.347,277.378,276.117,277.367,325.0624
15.02.2019 22:00:00.000,277.367,277.367,277.367,277.367,0
16.02.2019 22:00:00.000,277.367,277.367,277.367,277.367,0
17.02.2019 22:00:00.000,277.367,277.367,277.367,277.367,0
18.02.2019 22:00:00.000,276.457,278.558,276.448,277.827,267.848
19.02.2019 22:00:00.000,277.798,278.898,277.240,278.358,322.88149999999996
20.02.2019 22:00:00.000,277.727,278.068,276.337,277.437,382.6032
21.02.2019 22:00:00.000,278.098,279.337,277.807,279.127,394.8768
22.02.2019 22:00:00.000,279.127,279.127,279.127,279.127,0
23.02.2019 22:00:00.000,279.127,279.127,279.127,279.127,0
24.02.2019 22:00:00.000,280.688,281.288,279.417,279.567,264.5082
25.02.2019 22:00:00.000,279.088,280.268,278.887,279.308,304.3847
26.02.2019 22:00:00.000,278.508,279.568,277.468,279.219,292.1581
27.02.2019 22:00:00.000,278.928,279.438,278.300,278.391,305.90909999999997
28.02.2019 22:00:00.000,280.408,280.858,278.807,280.477,341.86009999999993
01.03.2019 22:00:00.000,280.477,280.477,280.477,280.477,0
02.03.2019 22:00:00.000,280.477,280.477,280.477,280.477,0
03.03.2019 22:00:00.000,281.587,281.828,276.829,279.388,433.6206
04.03.2019 22:00:00.000,279.517,279.738,278.397,279.068,347.1191
05.03.2019 22:00:00.000,279.118,279.127,276.957,277.278,394.39140000000003
06.03.2019 22:00:00.000,276.767,276.958,274.057,275.052,398.10509999999994
07.03.2019 22:00:00.000,272.907,274.628,272.417,274.497,354.1039
08.03.2019 22:00:00.000,274.497,274.497,274.497,274.497,0
09.03.2019 22:00:00.000,274.497,274.497,274.497,274.497,0
10.03.2019 21:00:00.000,277.840,278.607,277.558,278.527,145.28470000000002
11.03.2019 21:00:00.000,279.017,280.048,278.837,279.398,323.1024
12.03.2019 21:00:00.000,280.467,282.358,280.277,281.317,320.016
13.03.2019 21:00:00.000,281.357,281.828,280.647,281.187,276.49
14.03.2019 21:00:00.000,280.487,282.168,280.327,281.272,292.58070000000004
15.03.2019 21:00:00.000,281.272,281.272,281.272,281.272,0
16.03.2019 21:00:00.000,281.272,281.272,281.272,281.272,0
17.03.2019 21:00:00.000,281.517,282.638,281.287,282.378,272.9455
18.03.2019 21:00:00.000,283.478,284.348,281.398,282.437,329.3876
19.03.2019 21:00:00.000,282.138,283.488,280.350,281.518,365.329
20.03.2019 21:00:00.000,280.607,285.168,280.589,284.658,348.8184
21.03.2019 21:00:00.000,283.188,283.787,279.157,279.167,463.54400000000004
22.03.2019 21:00:00.000,279.167,279.167,279.167,279.167,0
23.03.2019 21:00:00.000,279.167,279.167,279.167,279.167,0
24.03.2019 21:00:00.000,278.848,280.168,277.637,279.028,447.70730000000003
25.03.2019 21:00:00.000,280.978,282.167,279.547,281.017,404.1701
26.03.2019 21:00:00.000,281.088,281.728,277.917,279.698,442.18979999999993
27.03.2019 21:00:00.000,280.307,281.198,279.048,280.747,372.8578
28.03.2019 21:00:00.000,282.368,282.818,281.127,282.577,343.5763
29.03.2019 21:00:00.000,282.577,282.577,282.577,282.577,0
30.03.2019 21:00:00.000,282.577,282.577,282.577,282.577,0
31.03.2019 21:00:00.000,284.687,286.138,284.388,285.877,295.3322
01.04.2019 21:00:00.000,286.007,286.208,285.068,285.958,258.5178
02.04.2019 21:00:00.000,287.298,287.737,285.727,286.498,298.8185
03.04.2019 21:00:00.000,286.768,287.438,285.997,287.197,279.50509999999997
04.04.2019 21:00:00.000,287.898,288.608,287.578,288.528,252.99439999999998
05.04.2019 21:00:00.000,288.528,288.528,288.528,288.528,0
06.04.2019 21:00:00.000,288.528,288.528,288.528,288.528,0
